,FIPS,Week_Mon,RCHR,RPVR_lag2,RCPSR_lag2,RBVR_lag2,RGP_lag2,RWTR_lag2,RPI_16_Weeks_lag4,RPI_12_Weeks_lag4,RPI_20_Weeks_lag4,RPI_24_Weeks_lag4,RUV_lag2,RFSRV_lag2,RGSV_lag2,RGV_lag2,RROV_lag2,ROPV_lag2,over_65,Black,medicaid_spending,health_care_spending,poverty_rate,SVI,HAQI,rep_voters,Adults_at_high_risk,Dominant_variant,RPI_12_Weeks_lag8,RPI_12_Weeks_lag12,RPI_12_Weeks_lag16
10,01,2021-05-17,1.890846979445815,0.7508121578774076,0.7473676697057318,,0.8240548339703705,0.3596925485552031,0.9746324481630648,0.7809761765787587,1.0911905860027649,1.01586779811364,1.440302421745439,1.3966646384307155,1.629677371763913,1.0260575158093233,1.233246546037816,1.271346912297013,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others,1.1383738698505583,1.195127742731785,1.0422709779994288
11,01,2021-05-24,1.8398252394318062,0.7492115815907069,0.7457140065854689,,0.8299671040996074,0.37062962629732427,0.924579350837885,0.724025735476957,1.0669684456542665,1.0357564392455691,1.400579738054115,1.3936181170351487,1.625806779108243,1.0132542868097045,1.2219381975202561,1.2660741393425696,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others,1.0731990545027013,1.2110316932408298,1.091417339035873
12,01,2021-05-31,1.6479278891678448,0.7446998089842408,0.7405447460094035,,0.8406616402907691,0.39655102927267755,0.9118159041586132,0.7323709445023764,1.0383444046847217,1.066065490598031,1.3090482624033026,1.3841935304039883,1.6126968251360136,1.0053064198500625,1.219619861525612,1.2690512309982107,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others,1.0060346897661685,1.201368630391613,1.133973471245567
13,01,2021-06-07,1.3218041345351124,0.7373622733639006,0.7329904312944804,,0.8664316300345497,0.42639548296322016,0.8893590880690194,0.7656022650819757,1.0270314204990523,1.0912251840645,1.19208506830696,1.3727515046328183,1.6077301567837197,1.0042513106314295,1.2220101002772854,1.2786593830321644,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Others,0.9486060629342536,1.183441146694818,1.1716293513013682
14,01,2021-06-14,0.9818288316237341,0.727495201399699,0.719399008157901,,0.8281132529695354,0.44875689307214833,0.8309833383942703,0.7334682522354645,0.9865059370047518,1.0921267546442646,1.0978820430292697,1.3642646658752746,1.5965395217937026,0.999012628436894,1.2239338406269435,1.2830241616389473,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.8621933041771547,1.1383738698505583,1.195127742731785
15,01,2021-06-21,0.8020935642300842,0.7217628582207328,0.7076803838495729,,0.8260275439216532,0.4569277225612672,0.8078052604721087,0.7328337381686305,0.9597937738945888,1.0818967697961088,1.0693951848811856,1.3607614488592603,1.5803738753744814,0.9770142900351451,1.2258590735685804,1.2833538130801179,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.7710092701177587,1.0731990545027013,1.2110316932408298
16,01,2021-06-28,0.8834853795840135,0.7377755849560486,0.7136726953011714,,0.8382556784494921,0.47467139560809596,0.803440178904873,0.6796294961673212,0.9446639132821874,1.0526761115929073,1.1146529752047591,1.3585004940199614,1.5454783754088741,0.9475441597948002,1.2306023673289312,1.282851436890891,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.7138733939938922,1.0060346897661685,1.201368630391613
17,01,2021-07-05,1.1213516497796625,0.7551965616651842,0.7174210579553851,,0.8469200166898702,0.4862828213824456,0.7899213432741167,0.7059306894920668,0.897767949482409,1.026713849080209,1.194873471994213,1.353238063827228,1.5060889891883986,0.925963724143538,1.2462609046301831,1.2882930557333478,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.7216121643175408,0.9486060629342536,1.183441146694818
18,01,2021-07-12,1.3646890691096014,0.75800490592835,0.7120898813357385,,0.8596207273724905,0.49700292409558766,0.7651444046201626,0.7506755081250608,0.8472323391631122,0.990563751333486,1.2639039343894916,1.3423549201321905,1.4834906095724993,0.9257713699583444,1.2610779550973674,1.2992663697349118,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.7539892743290002,0.8621933041771547,1.1383738698505583
19,01,2021-07-19,1.6079100166830036,0.7584887121436057,0.7097381406539474,,0.8648755501689606,0.5117466736996938,0.762698050657921,0.8313091197989474,0.8244324277367557,0.9640976651745158,1.302425472496758,1.3299794454371405,1.48146234822512,0.9374953052163294,1.26905942172274,1.3138110762876831,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.7215859086573164,0.7710092701177587,1.0731990545027013
20,01,2021-07-26,1.8004756379774844,0.7606073718918823,0.7093144644221494,,0.871103557120311,0.5409388496540094,0.7142956969581967,0.9222737245928536,0.8196274425887595,0.9487813260009901,1.3173134702202245,1.3226959814686612,1.5010965832722918,0.9552932427812303,1.2771356483709728,1.3372445274159215,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.720458491855285,0.7138733939938922,1.0060346897661685
21,01,2021-08-02,1.9098676967560348,0.7641719721116413,0.7093267576681933,,0.9121768319071326,0.61904529733087,0.7739480481206873,1.0450936113935192,0.8307847122667522,0.9192860418393292,1.3113743741518527,1.3236475518352324,1.5137643203601259,0.9654419931099861,1.285971730621289,1.3569378994782872,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.6682597712717384,0.7216121643175408,0.9486060629342536
22,01,2021-08-09,1.8443339667087117,0.7742760749203782,0.7098653349607842,,0.9375691230550334,0.7251109499106015,0.8989236160614396,1.2513750980141884,0.8676954384529965,0.9140576736870121,1.2967643448715633,1.3316352422270457,1.522652356596227,0.9642016033922507,1.3002576618761637,1.370473154730474,0.1733234621985505,0.2678444725214325,1.2066013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta,0.6947519669556997,0.7539892743290002,0.8621933041771547
